name,rank,artist,year,id,length,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo
The Show Goes On,28,['Lupe Fiasco'],2011,4NTWZqvfQTlOMitlVn6tew,239.613,0.591,0.889,7,-3.839,0.115,0.0189,0.155,0.65,143.067
The Edge Of Glory,29,['Lady Gaga'],2011,0JNdS1n0ifOP25XvhwAMgM,320.586,0.581,0.772,9,-6.544,0.0401,0.000343,0.11,0.361,127.952
We R Who We R,30,['Ke$ha'],2011,1p4mnh4jOsO14XtD5zAjaB,199.054,0.744,0.474,8,-12.81,0.112,0.214,0.231,0.745,119.999
Black And Yellow,31,['Wiz Khalifa'],2011,5A6OHHy73AR5tLxgTc98zz,217.666,0.684,0.834,2,-4.524,0.0675,0.0646,0.271,0.538,164.02
Tonight Tonight,32,['Hot Chelle Rae'],2011,2i0AUcEnsDm3dsqLrFWUCq,200.466,0.686,0.783,4,-4.977,0.119,0.0764,0.163,0.814,99.978
Blow,33,['Ke$ha'],2011,1hJy5aMqVeGz6FWocLp4ct,214.68,0.4,0.657,3,-11.336,0.0321,0.0826,0.104,0.415,185.188
Lighters,34,"['Bad Meets Evil', 'Bruno Mars']",2011,5zpDHEU12zATwLGvozxPw2,303.813,0.676,0.695,0,-8.327,0.245,0.352,0.119,0.144,90.268
If I Die Young,35,['The Band Perry'],2011,4u26EevCNXMhlvE1xFBJwX,222.773,0.606,0.497,4,-6.611,0.0277,0.348,0.275,0.362,130.739
Stereo Hearts,36,"['Gym Class Heroes', 'Adam Levine']",2011,0qOnSQQF0yzuPWsXrQ9paz,210.96,0.646,0.795,9,-3.293,0.0976,0.0319,0.267,0.796,89.99
The Time (Dirty Bit),37,['The Black Eyed Peas'],2011,3TyIWEX7dDQI5tsKLEJtKA,294.191,0.799,0.676,9,-12.642,0.0523,0.0339,0.0892,0.679,128.009
Coming Home,38,"['Diddy - Dirty Money', 'Skylar Grey']",2011,6Iocm6VMu6bVNYwiDoyQFW,238.693,0.392,0.839,7,-1.921,0.193,0.158,0.3,0.232,168.001
Hey Baby (Drop It To The Floor),39,"['Pitbull', 'T-Pain']",2011,3rfhI32Il2hVRKDkuGeeen,234.453,0.595,0.912,10,-3.428,0.0884,0.0434,0.259,0.762,128.024
Only Girl (In The World),40,['Rihanna'],2011,2ENexcMEMsYk0rVJigVD3i,235.493,0.789,0.706,11,-4.233,0.0429,0.112,0.0586,0.638,125.911
6 Foot 7 Foot,41,"['Lil Wayne', 'Cory Gunz']",2011,0z5ZPs57J2KERwM1tBM2GF,248.586,0.365,0.751,2,-5.429,0.304,0.000707,0.318,0.604,79.119
Just A Kiss,42,['Lady Antebellum'],2011,2OXidlnDThZR3zf36k6DVL,218.84,0.593,0.639,1,-5.826,0.0307,0.446,0.0998,0.332,142.881
Dirt Road Anthem,43,['Jason Aldean'],2011,2qYsSHsYkihWx043HVJQRV,229.4,0.68,0.741,2,-5.055,0.0357,0.347,0.117,0.635,127.024
Dynamite,44,['Taio Cruz'],2011,1DqdF42leyFIzqNDv9CjId,203.866,0.754,0.804,4,-3.177,0.0853,0.00332,0.0329,0.818,119.968
No Hands,45,"['Waka Flocka Flame', 'Roscoe Dash', 'Wale']",2011,03tqyYWC9Um2ZqU0ZN849H,263.773,0.76,0.595,1,-6.366,0.0391,0.00544,0.241,0.361,131.497
I Wanna Go,46,['Britney Spears'],2011,5cCAZS9VhLGEDV4NCfieeg,210.266,0.696,0.546,5,-6.55,0.0414,0.00379,0.332,0.787,130.002
I'm On One,47,"['DJ Khaled', 'Drake', 'Rick Ross', 'Lil Wayne']",2011,7srEG9v7czAVq8kUzoHVGG,150.292,0.887,0.601,11,-6.647,0.278,0.0209,0.076,0.519,77.533
You Make Me Feel...,48,"['Cobra Starship', 'Sabi']",2011,16Of7eeW44kt0a1M0nitHM,215.693,0.668,0.857,7,-2.944,0.0535,0.0191,0.0385,0.748,131.959
Yeah 3X,49,['Chris Brown'],2011,2QtxlzvSBONjs1bDC34ixs,241.666,0.705,0.882,11,-3.201,0.0445,0.000369,0.0934,0.7,130
Moment 4 Life,50,"['Nicki Minaj', 'Drake']",2011,1ia019RqDK2o4QiANR1Dyn,279.306,0.475,0.882,11,-3.883,0.351,0.406,0.241,0.369,98.001
I Need A Doctor,51,"['Dr. Dre', 'Eminem', 'Skylar Grey']",2011,70ATm56tH7OrQ1zurYssz0,283.733,0.594,0.946,3,-4.521,0.452,0.0869,0.306,0.397,155.826
Just A Dream,52,['Nelly'],2011,3ZdJffjzJWFimSQyxgGIxN,237.8,0.531,0.752,1,-6.161,0.0305,0.0421,0.12,0.103,89.917
Motivation,53,"['Kelly Rowland', 'Lil Wayne']",2011,4Cv5dkUBqepa0siwGREihD,231.173,0.735,0.679,9,-5.588,0.0431,0.18,0.0766,0.264,140.858
Stereo Love,54,"['Edward Maya', 'Vika Jigulina']",2011,6oIEIdJL9kDbBrGIyLZHIT,247.614,0.778,0.776,9,-5.359,0.0362,0.0338,0.0772,0.361,127.049
Jar Of Hearts,55,['Christina Perri'],2011,0HZhYMZOcUzZKSFwPOti6m,246.587,0.349,0.348,3,-6.142,0.0316,0.726,0.12,0.0886,74.541
Roll Up,56,['Wiz Khalifa'],2011,53DB6LJV9B8sz0p1s6tlGS,227.773,0.523,0.805,3,-5.473,0.192,0.0524,0.0914,0.602,125.358
Sexy And I Know It,57,['LMFAO'],2011,0obBFrPYkSoBJbvHfUIhkv,199.48,0.707,0.861,7,-4.225,0.316,0.1,0.191,0.795,130.021
Rocketeer,58,"['Far*East Movement', 'Ryan Tedder']",2011,45sDIKapDyxPl307QpEAwl,211.253,0.664,0.845,4,-6.115,0.0461,0.181,0.267,0.357,96.005
All Of The Lights,59,['Kanye West'],2011,22L7bfCiAkJo5xGSQgmiIO,299.613,0.531,0.803,1,-3.284,0.0717,0.0796,0.176,0.221,142.113
Hold It Against Me,60,['Britney Spears'],2011,7Dyq1bhhjknLKEGg4k5NLr,228.826,0.648,0.722,0,-4.813,0.0427,0.0103,0.24,0.389,132.973
More,61,['Usher'],2011,0aBKFfdyOD1Ttvgv0cfjjJ,219.986,0.551,0.893,7,-2.628,0.0543,0.00166,0.348,0.794,125.083
What The Hell,62,['Avril Lavigne'],2011,2z4U9d5OAA4YLNXoCgioxo,220.706,0.578,0.926,6,-3.689,0.0548,0.00472,0.14,0.877,149.976
Written In The Stars,63,"['Tinie Tempah', 'Eric Turner']",2011,61HQWI1Woxup7CnGwVUsdI,219.56,0.644,0.945,7,-3.534,0.0717,0.0587,0.184,0.573,91.017
Bottoms Up,64,"['Trey Songz', 'Nicki Minaj']",2011,4AYX69oFP3UOS1CFmV9UfO,242.013,0.844,0.601,1,-5.283,0.157,0.0205,0.385,0.331,73.989
DJ Got Us Fallin' In Love,65,"['Usher', 'Pitbull']",2011,4356Typ82hUiFAynbLYbPn,220.8,0.663,0.861,7,-3.398,0.109,0.0338,0.082,0.654,119.963
For The First Time,66,['The Script'],2011,09ZcYBGFX16X8GMDrvqQwt,252.853,0.396,0.629,9,-4.78,0.0287,0.0328,0.183,0.358,173.794
Honey Bee,67,['Blake Shelton'],2011,0gY2iq0xJPRoIB1PScKSw4,210.72,0.481,0.849,4,-5.131,0.0385,0.00167,0.121,0.723,205.57
Don't You Wanna Stay,68,"['Jason Aldean', 'Kelly Clarkson']",2011,18kklXeR3819ZJkCYgU9aB,188.824,0.457,0.403,6,-5.42,0.0391,0.733,0.121,0.379,109.859
We Found Love,69,"['Rihanna', 'Calvin Harris']",2011,6qn9YLKt13AGvpq9jfO8py,215.226,0.734,0.766,1,-4.485,0.0383,0.025,0.108,0.6,127.986
Pretty Girl Rock,70,['Keri Hilson'],2011,2Adn2LNgkHMH5TelQVAu4n,243.92,0.666,0.87,11,-5.004,0.246,0.203,0.0851,0.9,160.014
You And I,71,['Lady Gaga'],2011,6rkAY9rk1NTFB94QxG3LJR,307.346,0.518,0.709,2,-5.234,0.0476,0.075,0.0935,0.514,127.083
Like A G6,72,"['Far*East Movement', 'Cataracs', 'Dev']",2011,4DvhkX2ic4zWkQeWMwQ2qf,216.893,0.435,0.837,3,-8.126,0.449,0.00676,0.117,0.778,124.913
Without You,73,"['David Guetta', 'Usher']",2011,1tAutlhI9FwnKn7fVgmd5P,208.133,0.608,0.614,2,-3.727,0.0285,0.227,0.157,0.402,127.885
Back To December,74,['Taylor Swift'],2011,3DrjZArsPsoqbLzUZZV1Id,293.026,0.529,0.67,2,-4.663,0.0303,0.117,0.334,0.286,141.893
Teenage Dream,75,['Katy Perry'],2011,5jzKL4BDMClWqRguW5qZvh,227.741,0.719,0.798,10,-4.582,0.0361,0.0162,0.134,0.591,120.011
Crazy Girl,76,['Eli Young Band'],2011,1nVLAEzhBXMJLR5zAl90Nl,200.706,0.366,0.651,4,-3.842,0.031,0.000415,0.271,0.257,151.343
Cheers (Drink To That),77,['Rihanna'],2011,46MDLc0Yip6xCMSsdePOAU,261.746,0.576,0.912,9,-3.623,0.0403,0.0182,0.293,0.727,79.981
Who Says,78,"['Selena Gomez', 'The Scene']",2011,3TcL0dyCMyr0kyTTc4NLgI,195.613,0.682,0.927,4,-2.915,0.0479,0.0843,0.149,0.744,101.019
Barefoot Blue Jean Night,79,['Jake Owen'],2011,3ts6xK5GzfMAAriT9AIBmP,167.426,0.599,0.807,4,-4.679,0.0402,0.202,0.196,0.812,172.017
Knee Deep,80,"['Zac Brown Band', 'Jimmy Buffett']",2011,0b2IVjeD268pYd7VUhmtKI,203.173,0.715,0.584,8,-8.231,0.0296,0.432,0.095,0.609,90.99
Country Girl (Shake It For Me),81,['Luke Bryan'],2011,0yD66650JxhqKbW76C2qCo,225.56,0.645,0.904,2,-4.532,0.0462,0.0293,0.0834,0.671,105.97
Remind Me,82,"['Brad Paisley', 'Carrie Underwood']",2011,4ABua0yuWcpTotImEEJTaw,271.906,0.485,0.726,5,-4.2,0.0327,0.0603,0.225,0.288,140.781
In The Dark,83,['Dev'],2011,1pbHy9VBpSyZh56xuujZz0,226.226,0.736,0.823,8,-4.231,0.0675,0.00358,0.33,0.442,124.954
Backseat,84,"['New Boyz', 'The Cataracs', 'Dev']",2011,4dWjQ3wEfW6KPaaxCoaPH4,224.093,0.595,0.923,7,-3.449,0.144,0.0693,0.505,0.782,125.029
Headlines,85,['Drake'],2011,6LxSe8YmdPxy095Ux6znaQ,235.986,0.636,0.566,6,-7.16,0.106,0.365,0.0917,0.425,151.894
Best Thing I Never Had,86,['Beyonce'],2011,3lBRNqXjPp2j3JMTCXDTNO,253.746,0.545,0.649,6,-4.062,0.0324,0.143,0.0894,0.297,99.099
Don't Wanna Go Home,87,['Jason Derulo'],2011,6aeuHtH6TOzzpKZP4PxFGV,229.786,0.572,0.877,11,-4.021,0.0665,0.0449,0.307,0.737,156.057
Where Them Girls At,88,"['David Guetta', 'Flo Rida', 'Nicki Minaj']",2011,63rbP24OzfaQCJjsHWZXnY,210.093,0.664,0.872,3,-3.117,0.0396,0.0306,0.228,0.555,129.873
She Ain't You,89,['Chris Brown'],2011,3dhvQUA0NyrAea4vQ7X6Gn,248.106,0.634,0.716,2,-6.502,0.128,0.0341,0.0877,0.619,91.039
Take A Back Road,90,['Rodney Atkins'],2011,7B6m8tHAYZsOKOKMU5SR2n,209.426,0.581,0.856,3,-4,0.0783,0.183,0.0871,0.918,169.902
Please Don't Go,91,['Mike Posner'],2011,6jg5SRvdGxvJ0DzNV0UqEK,196.813,0.699,0.882,4,-3.896,0.0311,0.00296,0.13,0.657,120.016
Sure Thing,92,['Miguel'],2011,0JXXNGljqupsJaZsgSbMZV,195.373,0.684,0.607,11,-8.127,0.1,0.0267,0.191,0.498,81.001
Price Tag,93,"['Jessie J', 'B.o.B']",2011,5mvKuE9Lf9ARVXVXA32kK9,223.053,0.638,0.831,5,-3.944,0.182,0.0281,0.277,0.685,175.038
God Gave Me You,94,['Blake Shelton'],2011,0w9LJae3sVlZlH2CnxTInF,229.533,0.483,0.844,2,-5.043,0.0314,0.00481,0.405,0.543,151.977
She Will,95,"['Lil Wayne', 'Drake']",2011,3FFcZZq3Z3EJrhUecwcMdG,305.84,0.364,0.841,8,-4.831,0.119,0.000402,0.242,0.0837,100.14
Are You Gonna Kiss Me Or Not,96,['Thompson Square'],2011,2TAcwD5KcV9uY3O1tLGV15,184.92,0.485,0.701,8,-3.807,0.0288,0.039,0.0977,0.613,151.948
Animal,97,['Neon Trees'],2011,1fBl642IhJOE5U319Gy2Go,212.293,0.482,0.833,5,-5.611,0.0449,0.000346,0.365,0.74,148.039
You And Tequila,98,"['Kenny Chesney', 'Grace Potter']",2011,1t2hJFgJyUPD2crOafMUEk,242.84,0.691,0.454,6,-9.13,0.0256,0.437,0.0783,0.35,135.839
Colder Weather,99,['Zac Brown Band'],2011,23hDnIFoFlVTDA6y8YrJoR,273.893,0.667,0.381,3,-7.494,0.0294,0.455,0.116,0.199,135.975
My Last,100,"['Big Sean', 'Chris Brown']",2011,70tFuqBcduJv15bEnOPRTh,254.12,0.387,0.773,8,-5.685,0.17,0.098,0.209,0.368,78.629
Somebody That I Used To Know,1,"['Gotye', 'Kimbra']",2012,4wCmqSrbyCgxEXROQE6vtV,244.973,0.864,0.495,0,-7.036,0.037,0.591,0.0992,0.72,129.062
Call Me Maybe,2,['Carly Rae Jepsen'],2012,3TGRqZ0a2l1LRblBkJoaDx,193.4,0.783,0.58,7,-6.548,0.0408,0.0114,0.108,0.66,120.021
We Are Young,3,"['fun.', 'Janelle Monae']",2012,7a86XRg84qjasly9f6bPSD,250.626,0.378,0.638,10,-5.576,0.075,0.02,0.0849,0.735,184.086
Payphone,4,"['Maroon 5', 'Wiz Khalifa']",2012,1LmN9SSHISbtp9LoaR5ZVJ,231.386,0.739,0.756,4,-4.828,0.0394,0.0136,0.37,0.523,110.028
Lights,5,['Ellie Goulding'],2012,7gUpO6td4OOnu0Lf9vhcIV,211.8,0.683,0.789,8,-6.132,0.0353,0.0283,0.112,0.809,120.013
Glad You Came,6,['The Wanted'],2012,3AGOgQzp0YcPH41u9p7dOp,198.186,0.61,0.841,7,-4.579,0.0692,0.056,0.118,0.431,126.889
Stronger (What Doesn't Kill You),7,['Kelly Clarkson'],2012,6D60klaHqbCl9ySc8VcRss,221.946,0.562,0.939,0,-4.282,0.0475,0.046,0.112,0.684,116.044
We Found Love,8,"['Rihanna', 'Calvin Harris']",2012,6qn9YLKt13AGvpq9jfO8py,215.226,0.734,0.766,1,-4.485,0.0383,0.025,0.108,0.6,127.986
Starships,9,['Nicki Minaj'],2012,1oHNvJVbFkexQc0BpQp7Y4,210.626,0.747,0.716,11,-2.457,0.075,0.135,0.251,0.751,125.008
What Makes You Beautiful,10,['One Direction'],2012,4cluDES4hQEUhmXj6TXkSo,199.986,0.726,0.787,4,-2.494,0.0737,0.009,0.0596,0.888,124.99
Wild Ones,11,"['Flo Rida', 'Sia']",2012,1NpW5kyvO4XrNJ3rnfcNy3,232.946,0.608,0.86,5,-5.324,0.0554,0.0991,0.262,0.437,127.075
Set Fire To The Rain,12,['Adele'],2012,73CMRj62VK8nUS4ezD2wvi,242.973,0.603,0.67,2,-3.882,0.0249,0.00408,0.112,0.446,107.993
Sexy And I Know It,13,['LMFAO'],2012,0obBFrPYkSoBJbvHfUIhkv,199.48,0.707,0.861,7,-4.225,0.316,0.1,0.191,0.795,130.021
Some Nights,14,['fun.'],2012,6t6oULCRS6hnI7rm0h5gwl,277.04,0.672,0.738,0,-7.045,0.0506,0.0178,0.0927,0.392,107.938
Wide Awake,15,['Katy Perry'],2012,5JLv62qFIS1DR3zGEcApRt,220.946,0.514,0.683,5,-5.099,0.0367,0.0749,0.392,0.575,159.814
Good Feeling,16,['Flo Rida'],2012,2LEF1A8DOZ9wRYikWgVlZ8,248.133,0.706,0.89,1,-4.444,0.0688,0.0588,0.306,0.684,128.011
Whistle,17,['Flo Rida'],2012,3bC1ahPIYt1btJzSSEyyrF,224.653,0.747,0.937,0,-5.746,0.0453,0.0208,0.29,0.739,103.976
One More Night,18,['Maroon 5'],2012,4XNrMwGx1SqP01sqkGTDmo,219.466,0.718,0.82,5,-3.453,0.0323,0.0444,0.0846,0.613,92.998
Drive By,19,['Train'],2012,0KAiuUOrLTIkzkpfpn9jb9,195.973,0.765,0.837,1,-3.113,0.032,0.00107,0.0801,0.721,122.028
The Motto,20,"['Drake', 'Lil Wayne']",2012,4Kz4RdRCceaA9VgTqBhBfa,181.573,0.766,0.442,1,-8.558,0.356,0.000107,0.111,0.39,201.8
Where Have You Been,21,['Rihanna'],2012,5WQQIDU3HRaMyPkob8mpFb,242.68,0.719,0.847,0,-6.34,0.0916,0.00201,0.221,0.444,127.963
Everybody Talks,22,['Neon Trees'],2012,2iUmqdfGZcHIhS3b9E9EWq,177.28,0.471,0.924,8,-3.906,0.0586,0.00301,0.313,0.725,154.961
Take Care,23,"['Drake', 'Rihanna']",2012,124NFj84ppZ5pAxTuVQYCQ,277.386,0.629,0.515,0,-10.358,0.265,0.0267,0.0888,0.299,121.845
Titanium,24,"['David Guetta', 'Sia']",2012,0lHAMNU8RGiIObScrsRgmP,245.04,0.604,0.788,0,-3.673,0.103,0.0678,0.127,0.301,126.06
I Won't Give Up,25,['Jason Mraz'],2012,53QF56cjZA9RTuuMZDrSA6,240.165,0.585,0.303,4,-10.058,0.0398,0.694,0.115,0.142,136.703
It Will Rain,26,['Bruno Mars'],2012,0RUGuh2uSNFJpGMSsD1F5C,257.72,0.576,0.835,2,-6.826,0.0486,0.337,0.082,0.476,150.017
Mercy,27,"['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']",2012,4qikXelSRKvoCqFcHLB2H2,329.32,0.563,0.496,6,-9.381,0.406,0.0685,0.173,0.426,139.993
Boyfriend,28,['Justin Bieber'],2012,3UGIZ8qcrMTwzLbx6Kttqt,171.333,0.717,0.55,10,-6.019,0.0521,0.0358,0.126,0.332,96.976
Party Rock Anthem,29,"['LMFAO', 'Lauren Bennett', 'GoonRock']",2012,0IkKz2J93C94Ei4BvDop7P,262.173,0.75,0.727,5,-4.21,0.142,0.0189,0.266,0.359,129.993
Too Close,30,['Alex Clare'],2012,4sK96UnGx3NjBaqvfTG2dm,256.56,0.584,0.712,11,-4.311,0.0395,0.0112,0.114,0.286,126.043
Part Of Me,31,['Katy Perry'],2012,1nZzRJbFvCEct3uzu04ZoL,216.16,0.678,0.918,5,-4.63,0.0355,0.000417,0.0744,0.769,130.028
"Young, Wild & Free",32,"['Snoop Dogg', 'Wiz Khalifa', 'Bruno Mars']",2012,5HQVUIKwCEXpe7JIHyY734,207.333,0.715,0.655,0,-6.425,0.137,0.0525,0.115,0.531,95.078
We Are Never Ever Getting Back Together,33,['Taylor Swift'],2012,0VwNdo84DaVYLIkbVO86ND,193.146,0.628,0.676,7,-5.911,0.0916,0.00957,0.121,0.75,85.984
As Long As You Love Me,34,"['Justin Bieber', 'Big Sean']",2012,0pwYLVXVknPSGUQb39cePC,229.466,0.571,0.873,0,-3.382,0.1,0.0811,0.361,0.613,139.691
Turn Me On,35,"['David Guetta', 'Nicki Minaj']",2012,6JOlNkT0QdHeZB0wPbI9IR,199.68,0.705,0.794,8,-2.266,0.0593,0.0488,0.575,0.412,127.961
Moves Like Jagger,36,"['Maroon 5', 'Christina Aguilera']",2012,7LcfRTgAVTs5pQGEQgUEzN,201.16,0.722,0.758,11,-4.477,0.0471,0.0111,0.308,0.62,128.047
Blow Me (One Last Kiss),37,['P!nk'],2012,4k80K0b6KZ2QjAYkXON7q6,255.586,0.597,0.919,7,-2.954,0.044,0.000145,0.282,0.73,113.987
Good Time,38,"['Owl City', 'Carly Rae Jepsen']",2012,1kPpge9JDLpcj15qgrPbYX,205.933,0.56,0.872,3,-4.269,0.14,0.0239,0.371,0.682,126.05
Give Your Heart A Break,39,['Demi Lovato'],2012,3sP3c86WFjOzHHnbhhZcLA,205.346,0.651,0.695,6,-3.218,0.0487,0.23,0.144,0.569,123.008
Ni**as in Paris,40,['Jay Z Kanye West'],2012,4Li2WHPkuyCdtmokzW2007,219.333,0.789,0.858,1,-5.542,0.311,0.127,0.349,0.775,140.022
The One That Got Away,41,['Katy Perry'],2012,3oL3XRtkP1WVbMxf7dtTdu,227.333,0.687,0.792,1,-4.023,0.0353,0.000802,0.2,0.864,133.962
Feel So Close,42,['Calvin Harris'],2012,1gihuPhrLraKYrJMAEONyc,206.413,0.707,0.924,7,-2.842,0.031,0.000972,0.204,0.919,127.937
Someone Like You,43,['Adele'],2012,1zwMYTA5nlNjZxYrvBB2pV,285.24,0.556,0.319,9,-8.251,0.0281,0.893,0.0996,0.294,135.187
Scream,44,['Usher'],2012,12eMQUn2GzfsfsQLH53M19,234.693,0.616,0.862,7,-5.18,0.0973,0.00117,0.179,0.569,127.992
Rack City,45,['Tyga'],2012,0srwKuJPH8yBzzFUJMBQM2,203.2,0.929,0.339,1,-10.881,0.371,0.0373,0.187,0.273,98.986
Domino,46,['Jessie J'],2012,6MAdEUilV2p9RQUqE5bMAK,231.693,0.757,0.547,7,-4.573,0.0355,0.0115,0.0445,0.793,126.977
Gangnam Style,47,['PSY'],2012,03UrZgTINDqvnUMbbIMhql,219.493,0.727,0.937,11,-2.871,0.286,0.00417,0.091,0.749,132.067
International Love,48,"['Pitbull', 'Chris Brown']",2012,62zFEHfAYl5kdHYOivj4BC,227.28,0.67,0.855,0,-3.035,0.0499,0.0124,0.335,0.648,120.05
Home,49,['Phillip Phillips'],2012,4rsW3WCZBGwhHfJWuHRwyT,210.173,0.606,0.826,0,-6.04,0.0307,0.0256,0.117,0.322,121.04
Without You,50,"['David Guetta', 'Usher']",2012,1tAutlhI9FwnKn7fVgmd5P,208.133,0.608,0.614,2,-3.727,0.0285,0.227,0.157,0.402,127.885
Ass Back Home,51,"['Gym Class Heroes', 'Neon Hitch']",2012,3bfqkspKABT4pPicm6wC9F,222.213,0.716,0.838,10,-4.289,0.0513,0.134,0.148,0.646,130.034
Wanted,52,['Hunter Hayes'],2012,0p1BcEcYVO3uk4KDf3gzkY,228.84,0.421,0.476,0,-7.692,0.0298,0.268,0.0816,0.3,169.784
Drunk On You,53,['Luke Bryan'],2012,3b7CDTKB0SRTmQ6ytYi5vZ,213.546,0.558,0.872,9,-4.401,0.0449,0.178,0.173,0.472,143.971
No Lie,54,"['2 Chainz', 'Drake']",2012,6j9iyrrmqWlQZ5SD1hSTaq,237.826,0.634,0.665,6,-5.984,0.176,0.0172,0.365,0.611,131.108
Want U Back,55,['Cher Lloyd'],2012,6E11E0lT5Zy7yb6iT3y8DN,214.573,0.694,0.891,9,-2.94,0.0949,0.0562,0.561,0.563,97.939
Don't Wake Me Up,56,['Chris Brown'],2012,1jDlJuNzveVn62rBGlVFai,129.729,0.496,0.00231,5,-32.981,0.186,0.996,0.119,0.902,71.926
Dance (A$$),57,"['Big Sean', 'Nicki Minaj']",2012,3ZAMtgYJFoHwJjFkhkXqKr,220.293,0.787,0.73,11,-6.788,0.35,0.0276,0.0828,0.739,159.825
Springsteen,58,['Eric Church'],2012,05ZACkzW8YbRq3eFgIfSNB,263.386,0.692,0.809,2,-5.935,0.0255,0.1,0.185,0.927,104.023
Brokenhearted,59,['Karmin'],2012,4urcG6Nfubqsuqy3juMjBi,227.146,0.765,0.765,1,-2.732,0.0585,0.00765,0.0527,0.886,120.001
Not Over You,60,['Gavin DeGraw'],2012,6j7hih15xG2cdYwIJnQXsq,218.52,0.63,0.894,10,-4.592,0.0544,0.255,0.181,0.364,142.051
Stereo Hearts,61,"['Gym Class Heroes', 'Adam Levine']",2012,0qOnSQQF0yzuPWsXrQ9paz,210.96,0.646,0.795,9,-3.293,0.0976,0.0319,0.267,0.796,89.99
Back In Time,62,['Pitbull'],2012,3eQlGeyuSibgAGPEJugaDW,207.76,0.729,0.911,0,-4.5,0.045,0.00205,0.295,0.74,127.087
Work Out,63,['J. Cole'],2012,2wAJTrFhCnQyNSD3oUgTZO,235.32,0.831,0.427,2,-6.903,0.106,0.0531,0.307,0.216,93.004
Rumour Has It,64,['Adele'],2012,2A73XBDBQgmdXO8VsXPWIs,223.266,0.612,0.749,0,-5.014,0.0446,0.615,0.167,0.574,120.052
Let's Go,65,"['Calvin Harris', 'Ne-Yo']",2012,4wkQmYpAaMe41Rc3sYZ7Vz,232.8,0.71,0.882,4,-2.932,0.0595,0.00777,0.294,0.875,128.016
Good Girl,66,['Carrie Underwood'],2012,20DfkHC5grnKNJCzZQB6KC,205.56,0.617,0.839,0,-2.849,0.0655,0.0286,0.19,0.741,128.91
Pontoon,67,['Little Big Town'],2012,2Gy3XMLbBxACZ4tXdFRGr7,212.32,0.721,0.819,9,-5.715,0.0269,0.413,0.196,0.867,96.02
Ho Hey,68,['The Lumineers'],2012,0W4Kpfp1w2xkY3PrV714B7,163.133,0.685,0.466,0,-9.074,0.0304,0.794,0.0915,0.353,79.936
Paradise,69,['Coldplay'],2012,6nek1Nin9q48AVZcWs9e9D,278.719,0.449,0.585,5,-6.761,0.0268,0.0509,0.0833,0.212,139.631
Blown Away,70,['Carrie Underwood'],2012,0vFMQi8ZnOM2y8cuReZTZ2,240.133,0.531,0.843,9,-2.569,0.0429,0.0909,0.0283,0.392,136.991
Rolling In The Deep,71,['Adele'],2012,1c8gk2PeTE04A1pIDH9YMk,228.093,0.73,0.769,8,-5.114,0.0298,0.138,0.0473,0.507,104.948
Climax,72,['Usher'],2012,5pyVqlqThcxI7tPDjHIzPh,232.906,0.647,0.478,8,-8.837,0.0782,0.547,0.156,0.333,135.877
"Work Hard, Play Hard",73,['Wiz Khalifa'],2012,1ms5tNNdPouTtcD2oVF9Oz,219.026,0.787,0.666,11,-4.475,0.0485,0.0409,0.296,0.485,140.008
Let Me Love You (Until You Learn To Love Yourself),74,['Ne-Yo'],2012,4kte3OcW800TPvOVgrLLj8,251.626,0.658,0.677,5,-6.628,0.0393,0.248,0.368,0.248,124.91
Pound The Alarm,75,['Nicki Minaj'],2012,0LohatbcUXRauoeMlR1jnS,205.64,0.728,0.858,9,-3.686,0.0609,0.0403,0.0241,0.591,125.054
Come Over,76,['Kenny Chesney'],2012,6BCrbWBpb8d6KWmEqZ41tr,248.426,0.466,0.704,1,-7.169,0.0353,0.1,0.0744,0.481,176.043
Heart Attack,77,['Trey Songz'],2012,25CA8QVJQrh5R05UUCaODM,233.146,0.608,0.863,11,-4.87,0.131,0.0593,0.228,0.476,150.029
Drank In My Cup,78,['Kirko Bangz'],2012,3m8CQnnfJJp4eQMWWl3zay,232.16,0.451,0.632,8,-7.98,0.297,0.0114,0.198,0.234,132.89
Birthday Cake,79,"['Rihanna', 'Chris Brown']",2012,4EfN6bixdOOgoLYR5C4cWo,78.2,0.702,0.826,3,-6.498,0.0529,0.32,0.355,0.329,80.014
So Good,80,['B.o.B'],2012,28GUjBGqZVcAV4PHSYzkj2,213.253,0.66,0.9,7,-5.02,0.14,0.0403,0.219,0.591,85.51
50 Ways To Say Goodbye,81,['Train'],2012,2NniAhAtkRACaMeYt48xlD,247.946,0.591,0.935,6,-2.664,0.0478,0.000284,0.142,0.736,140.043
Red Solo Cup,82,['Toby Keith'],2012,4YKAOXyqkKZ5gOZR0AmVMN,223.386,0.535,0.56,4,-6.586,0.0901,0.287,0.209,0.785,164.17
Love You Like A Love Song,83,"['Selena Gomez', 'The Scene']",2012,0laYHRpNTS6i8FXdupHkJ4,188.453,0.858,0.678,1,-3.87,0.0469,0.0761,0.0741,0.922,117.009
Turn Up The Music,84,['Chris Brown'],2012,1RMRkCn07y2xtBip9DzwmC,227.973,0.594,0.841,1,-5.792,0.102,0.000238,0.156,0.643,129.925
Die Young,85,['Ke$ha'],2012,6OkQHbZvH82TomRVylaWQt,185.906,0.709,0.366,2,-9.139,0.0289,0.778,0.0992,0.629,79.959
